"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
185077;2019-01-13;"domingo";"22:00:00";"PR";277;706,6;"SANTA TEREZINHA DE ITAIPU";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Desvio Temporário";"Não";5;1;0;0;4;0;0;1;"-25.435007";"-54.377857";"SR-PR";"DEL7/5";"UOP01/PR"
185078;2019-01-13;"domingo";"23:28:00";"SC";101;143;"ITAPEMA";"Falta de Atenção à Condução";"Colisão com objeto estático";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;"-27.0734";"-48.5966";"SR-SC";"DEL8/4";"UOP03/SC"
185079;2019-01-13;"domingo";"23:30:00";"MS";163;680,1;"RIO VERDE DE MATO GROSSO";"Ingestão de Substâncias Psicoativas";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;1;"-18.91986206";"-54.8374862";"SR-MS";"DEL3/6";"UOP02/MS"
185080;2019-01-13;"domingo";"21:45:00";"PA";316;66;"CASTANHAL";"Não guardar distância de segurança";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;"-1.29518824";"-47.89749675";"SR-PA";"DEL19/1";"UOP02/PA"
185081;2019-01-14;"segunda-feira";"00:30:00";"PR";376;512;"PONTA GROSSA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;3;0;0;0;3;1;"-25.23571365";"-50.03985465";"SR-PR";"DEL7/3";"UOP03/PR"
185082;2019-01-14;"segunda-feira";"00:10:00";"SC";470;118,4;"IBIRAMA";"Ingestão de Álcool";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Interseção de vias";"Não";2;0;1;0;1;0;1;2;"-27.082176";"-49.511818";"SR-SC";"DEL8/4";"UOP02/SC"
185083;2019-01-13;"domingo";"21:40:00";"MG";40;191;"JOAO PINHEIRO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;1;"-18.001579";"-45.888306";"SR-MG";"DEL4/14";"UOP03/MG"
185084;2019-01-13;"domingo";"19:50:00";"SC";282;84,9;"ALFREDO WAGNER";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";7;1;3;0;1;2;3;2;"-27.666992";"-49.183552";"SR-SC";"DEL8/1";"UOP03/SC"
185085;2019-01-14;"segunda-feira";"00:40:00";"PR";369;75;"SANTA MARIANA";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;1;3;0;1;0;3;2;"-23.1488232";"-50.539466";"SR-PR";"DEL7/7";"UOP06/PR"
185086;2019-01-14;"segunda-feira";"01:15:00";"GO";70;10;"AGUAS LINDAS DE GOIAS";"Ingestão de Álcool";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-15.7372";"-48.2917";"SR-DF";"GO";"UOP06/DF"
185087;2019-01-14;"segunda-feira";"00:01:00";"MS";463;2,2;"DOURADOS";"Ingestão de Álcool";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;"-22.25916768";"-54.82511938";"SR-MS";"DEL3/4";"UOP01/MS"
185088;2019-01-05;"sábado";"08:50:00";"SC";101;24,8;"JOINVILLE";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Interseção de vias";"Sim";6;0;2;0;4;0;2;2;"-26.18178327";"-48.90954494";"SR-SC";"DEL8/3";"UOP01/SC"
185089;2019-01-14;"segunda-feira";"01:35:00";"DF";20;5,8;"BRASILIA";"Ingestão de Álcool";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Não Informado";"Sim";3;0;2;0;1;0;2;3;"-15.66662763";"-47.80995903";"SR-DF";"DF";"UOP04/DF"
185090;2019-01-14;"segunda-feira";"00:30:00";"PR";476;170;"CONTENDA";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-25.668074";"-49.503948";"SR-PR";"DEL7/1";"UOP04/PR"
185091;2019-01-14;"segunda-feira";"00:45:00";"MT";70;731;"BARRA DO GARCAS";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-15.83416803";"-52.30824038";"SR-MT";"DEL2/3";"UOP01/MT"
185093;2019-01-14;"segunda-feira";"01:20:00";"MG";40;701,7;"BARBACENA";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;1;"-21.2225";"-43.7304";"SR-MG";"DEL5";"UOP02/MG"
185094;2019-01-13;"domingo";"20:20:00";"PA";10;270;"MAE DO RIO";"Ingestão de Álcool";"Queda de ocupante de veículo";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Sim";3;1;1;0;0;1;1;1;"-2.052389";"-47.552586";"SR-PA";"DEL19/2";"UOP02/PA"
185095;2019-01-14;"segunda-feira";"00:40:00";"MG";116;103;"ITAOBIM";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;2;0;2;0;2;1;"-16.45407";"-41.5011";"SR-MG";"DEL4/11";"UOP02/MG"
185096;2019-01-14;"segunda-feira";"01:15:00";"MT";163;829,3;"SINOP";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;1;0;0;2;1;"-11.8939239";"-55.504421";"SR-MT";"DEL2/6";"UOP01/MT"
185097;2019-01-14;"segunda-feira";"02:00:00";"RS";290;71;"GRAVATAI";"Condutor Dormindo";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Não";2;0;2;0;0;0;2;1;"-29.951347";"-50.965858";"SR-RS";"DEL9/3";"UOP02/RS"
185098;2019-01-14;"segunda-feira";"01:50:00";"RN";101;110;"PARNAMIRIM";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";3;0;2;0;0;1;2;2;"-5.946376";"-35.264851";"SR-RN";"DEL15/1";"UOP01/RN"
185100;2019-01-13;"domingo";"22:45:00";"RJ";493;96;"SEROPEDICA";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;1;0;0;0;1;0;1;"-22.71317315";"-43.70223999";"SR-RJ";"DEL5/1";"UOP03/RJ"
185101;2019-01-13;"domingo";"03:15:00";"MG";365;73,3;"JEQUITAI";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;2;0;1;1;"-17.107311";"-44.348476";"SR-MG";"DEL4/12";"UOP01/MG"
185102;2019-01-14;"segunda-feira";"03:00:00";"SC";470;233,2;"SAO CRISTOVAO DO SUL";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;1;1;0;0;2;1;"-27.301607";"-50.421268";"SR-SC";"DEL8/5";"UOP03/SC"
185103;2019-01-14;"segunda-feira";"03:50:00";"SP";153;27,2;"NOVA GRANADA";"Avarias e/ou desgaste excessivo no pneu";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;1;0;1;0;0;1;2;"-20.513098";"-49.323086";"SR-SP";"DEL6/9";"UOP01/SP"
185104;2019-01-14;"segunda-feira";"02:00:00";"SE";101;150,4;"ESTANCIA";"Desobediência às normas de trânsito pelo condutor";"Capotamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;0;0;1;0;1;"-11.2414";"-37.4316";"SR-SE";"DEL20/2";"UOP01/SE"
185105;2019-01-14;"segunda-feira";"03:20:00";"PA";10;47,8;"DOM ELISEU";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";9;0;7;0;1;1;7;2;"-4.293095";"-47.556904";"SR-PA";"DEL19/2";"UOP03/PA"
185106;2019-01-14;"segunda-feira";"05:05:00";"RJ";101;334;"RIO DE JANEIRO";"Avarias e/ou desgaste excessivo no pneu";"Colisão com objeto estático";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-22.88518";"-43.217045";"SR-RJ";"DEL5/2";"UOP01/RJ"
185107;2019-01-14;"segunda-feira";"03:27:00";"MG";381;628;"OLIVEIRA";"Defeito Mecânico no Veículo";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Não Informado";"Não";9;0;0;0;9;0;0;2;"-20.81856";"-44.799637";"SR-MG";"DEL4/4";"UOP01/MG"
185108;2019-01-13;"domingo";"18:46:00";"SC";101;143;"ITAPEMA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;0;2;1;3;"-27.0734";"-48.5966";"SR-SC";"DEL8/4";"UOP03/SC"
185109;2019-01-14;"segunda-feira";"05:35:00";"PR";277;4;"PARANAGUA";"Ingestão de Álcool";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-25.5205";"-48.5095";"SR-PR";"DEL7/1";"UOP07/PR"
185110;2019-01-14;"segunda-feira";"06:00:00";"ES";101;34,7;"CONCEICAO DA BARRA";"Objeto estático sobre o leito carroçável";"Colisão com objeto estático";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-18.44446";"-39.932148";"SR-ES";"DEL12/4";"UOP02/ES"
185111;2019-01-14;"segunda-feira";"00:55:00";"SC";282;163,4;"BOM RETIRO";"Ingestão de Álcool";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";6;1;3;0;1;1;3;1;"-27.729801";"-49.783264";"SR-SC";"DEL8/5";"UOP01/SC"
185112;2019-01-13;"domingo";"17:50:00";"SC";282;237;"SAO JOSE DO CERRITO";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;"-27.785622";"-50.491371";"SR-SC";"DEL8/5";"UOP02/SC"
185113;2019-01-14;"segunda-feira";"05:35:00";"PB";230;27,8;"JOAO PESSOA";"Não guardar distância de segurança";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Não";2;0;1;0;0;1;1;2;"-7.16554458";"-34.89610791";"SR-PB";"DEL14/1";"UOP01/PB"
185114;2019-01-14;"segunda-feira";"07:00:00";"ES";262;80;"DOMINGOS MARTINS";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;1;1;0;1;2;"-20.4082";"-40.9363";"SR-ES";"DEL12/1";"UOP02/ES"
185115;2019-01-14;"segunda-feira";"06:00:00";"MS";262;355,4;"CAMPO GRANDE";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;1;"-20.5505968";"-54.6740064";"SR-MS";"DEL3/1";"UOP03/MS"
185116;2019-01-14;"segunda-feira";"07:00:00";"SP";116;51,4;"LORENA";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-22.741575";"-45.092064";"SR-SP";"DEL6/8";"UOP03/SP"
185131;2019-01-14;"segunda-feira";"07:20:00";"PR";277;588,1;"CASCAVEL";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;"-25.02817";"-53.55983";"SR-PR";"DEL7/4";"UOP01/PR"
185132;2019-01-14;"segunda-feira";"03:00:00";"RS";290;382,2;"SANTA MARGARIDA DO SUL";"Condutor Dormindo";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;3;0;0;0;3;1;"-30.33969485";"-54.05925751";"SR-RS";"DEL9/9";"UOP02/RS"
185133;2019-01-14;"segunda-feira";"07:30:00";"PR";277;724;"FOZ DO IGUACU";"Falta de Atenção à Condução";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;"-25.502563";"-54.538681";"SR-PR";"DEL7/5";"UOP01/PR"
185134;2019-01-14;"segunda-feira";"07:00:00";"ES";101;300;"VIANA";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-20.36053345";"-40.43478007";"SR-ES";"DEL12/1";"UOP01/ES"
185136;2019-01-03;"quinta-feira";"01:00:00";"PR";376;550;"PALMEIRA";"Desobediência às normas de trânsito pelo condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;4;0;0;1;4;2;"-25.42004058";"-49.76779819";"SR-PR";"DEL7/1";"UOP05/PR"
185137;2019-01-14;"segunda-feira";"07:00:00";"MT";163;741;"SORRISO";"Ultrapassagem Indevida";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";6;0;0;0;6;0;0;2;"-12.63455946";"-55.77756643";"SR-MT";"DEL2/6";"UOP01/MT"
185138;2019-01-14;"segunda-feira";"07:00:00";"SP";116;282,5;"EMBU DAS ARTES";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;"-23.6560566";"-46.8500678";"SR-SP";"DEL6/4";"UOP01/SP"
185139;2019-01-14;"segunda-feira";"07:40:00";"SP";116;220;"GUARULHOS";"Ingestão de Álcool";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";3;0;2;0;1;0;2;2;"-23.46690132";"-46.50498889";"SR-SP";"DEL6/1";"UOP01/SP"
185140;2019-01-14;"segunda-feira";"02:30:00";"RS";285;321,9;"PASSO FUNDO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;"-28.2672699";"-52.62545586";"SR-RS";"DEL08";"UOP03/RS"
185142;2019-01-13;"domingo";"06:10:00";"SC";101;113;"ITAJAI";"Pista Escorregadia";"Saída de leito carroçável";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;"-26.8622";"-48.7286";"SR-SC";"DEL8/4";"UOP04/SC"
185143;2019-01-14;"segunda-feira";"06:40:00";"PE";101;85;"JABOATAO DOS GUARARAPES";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";4;0;0;0;4;0;0;4;"-8.1846";"-34.9681";"SR-PE";"DEL11/1";"UOP03/PE"
185144;2019-01-14;"segunda-feira";"07:40:00";"PR";277;718,4;"FOZ DO IGUACU";"Não guardar distância de segurança";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;2;0;1;2;"-25.480068";"-54.485416";"SR-PR";"DEL7/5";"UOP01/PR"
185145;2019-01-13;"domingo";"11:29:00";"RJ";40;84;"PETROPOLIS";"Defeito na Via";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-22.5436";"-43.2339";"SR-RJ";"DEL5/6";"UOP03/RJ"
185147;2019-01-14;"segunda-feira";"08:24:00";"RJ";101;317,2;"SAO GONCALO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;2;"-22.837111";"-43.094929";"SR-RJ";"DEL5/2";"UOP02/RJ"
185148;2019-01-14;"segunda-feira";"08:25:00";"MG";381;495,9;"BETIM";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-19.9754";"-44.1937";"SR-MG";"DEL4/1";"UOP03/MG"
185149;2019-01-14;"segunda-feira";"08:40:00";"PR";277;21,7;"MORRETES";"Objeto estático sobre o leito carroçável";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;1;"-25.529528";"-48.722583";"SR-PR";"DEL7/1";"UOP07/PR"
185150;2019-01-14;"segunda-feira";"07:35:00";"SC";282;222,3;"LAGES";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-27.797739";"-50.353409";"SR-SC";"DEL8/5";"UOP01/SC"
185151;2019-01-14;"segunda-feira";"08:15:00";"PR";116;110;"CURITIBA";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";5;0;3;0;2;0;3;2;"-25.569897";"-49.187782";"SR-PR";"DEL7/1";"UOP01/PR"
185152;2019-01-14;"segunda-feira";"08:40:00";"PR";476;128,9;"CURITIBA";"Não guardar distância de segurança";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-25.44321527";"-49.23380133";"SR-PR";"DEL7/1";"UOP06/PR"
185154;2019-01-14;"segunda-feira";"08:25:00";"PR";158;531,3;"PATO BRANCO";"Desobediência às normas de trânsito pelo condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Sim";3;0;1;0;1;1;1;2;"-26.20404118";"-52.67957211";"SR-PR";"DEL7/2";"UOP01/PR"
185155;2019-01-14;"segunda-feira";"07:55:00";"MG";365;625;"UBERLANDIA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";5;0;2;0;3;0;2;4;"-18.905";"-48.2879";"SR-MG";"DEL4/15";"UOP01/MG"
185156;2019-01-14;"segunda-feira";"07:55:00";"RN";304;30,2;"MOSSORO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;2;0;1;0;2;2;"-5.117088";"-37.341011";"SR-RN";"DEL15/4";"UOP02/RN"
185158;2019-01-12;"sábado";"19:10:00";"SC";282;641,4;"DESCANSO";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Não Informado";"Não";1;0;0;0;1;0;0;1;"-26.77529801";"-53.45893621";"SR-SC";"DEL7";"UOP03/SC"
185159;2019-01-14;"segunda-feira";"09:10:00";"MG";365;626;"UBERLANDIA";"Não guardar distância de segurança";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-18.9066";"-48.2971";"SR-MG";"DEL4/15";"UOP01/MG"
185161;2019-01-14;"segunda-feira";"07:35:00";"RJ";101;321,1;"NITEROI";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-22.869852";"-43.110458";"SR-RJ";"DEL5/2";"UOP01/RJ"
185164;2019-01-14;"segunda-feira";"08:05:00";"PB";230;35,8;"SANTA RITA";"Defeito na Via";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-7.1268";"-34.9412";"SR-PB";"DEL14/1";"UOP01/PB"
185165;2019-01-14;"segunda-feira";"08:30:00";"TO";153;235,7;"COLINAS DO TOCANTINS";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;0;2;2;0;0;4;1;"-7.94983";"-48.464302";"SR-TO";"UOP04/TO";""
185166;2019-01-14;"segunda-feira";"09:15:00";"RJ";101;263;"RIO BONITO";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;"-22.718872";"-42.626385";"SR-RJ";"DEL5/2";"UOP03/RJ"
185167;2019-01-14;"segunda-feira";"09:30:00";"SP";153;71,5;"SAO JOSE DO RIO PRETO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Não Informado";"Sim";2;0;1;0;1;0;1;2;"-20.858019";"-49.406662";"SR-SP";"DEL6/9";"UOP01/SP"
185168;2019-01-14;"segunda-feira";"08:30:00";"MG";40;521;"CONTAGEM";"Velocidade Incompatível";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-19.8665";"-44.064";"SR-MG";"DEL4/1";"UOP03/MG"
185169;2019-01-14;"segunda-feira";"09:25:00";"MG";381;506;"BETIM";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Não Informado";"Não";2;0;1;0;1;0;1;2;"-20.0411";"-44.2619";"SR-MG";"DEL4/1";"UOP03/MG"
185170;2019-01-14;"segunda-feira";"07:15:00";"BA";101;591;"CAMACAN";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Não";3;1;0;0;2;0;0;2;"-15.431";"-39.4464";"SR-BA";"DEL10/5";"UOP02/BA"
185171;2019-01-14;"segunda-feira";"08:35:00";"RS";470;260;"SALVADOR DO SUL";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-29.46398597";"-51.48993023";"SR-RS";"DEL9/6";"UOP01/RS"
185172;2019-01-14;"segunda-feira";"08:20:00";"PI";343;340;"TERESINA";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Não Informado";"Sim";2;0;1;0;1;0;1;2;"-5.074137";"-42.73629";"SR-PI";"DEL17/1";"UOP01/PI"
185173;2019-01-13;"domingo";"22:40:00";"MA";230;91;"SAO JOAO DOS PATOS";"Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;1;0;1;1;2;"-6.492675";"-43.710655";"SR-PI";"DEL17/3";"UOP01/PI"
185174;2019-01-14;"segunda-feira";"07:30:00";"RO";364;776;"PORTO VELHO";"Avarias e/ou desgaste excessivo no pneu";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;3;0;0;0;3;1;"-9.17284972";"-64.21992749";"SR-RO";"DEL21/1";"UOP02/RO"
185176;2019-01-14;"segunda-feira";"09:30:00";"SC";280;127,1;"RIO NEGRINHO";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;1;"-26.239437";"-49.504192";"SR-SC";"DEL8/6";"UOP03/SC"
185177;2019-01-14;"segunda-feira";"07:30:00";"BA";242;246,1;"ITABERABA";"Pista Escorregadia";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;"-12.511013";"-40.442356";"SR-BA";"DEL10/6";"UOP02/BA"
185179;2019-01-14;"segunda-feira";"10:35:00";"RJ";101;316;"SAO GONCALO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;"-22.828388";"-43.092102";"SR-RJ";"DEL5/2";"UOP02/RJ"
185180;2019-01-14;"segunda-feira";"08:20:00";"SC";101;134;"BALNEARIO CAMBORIU";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-27.00358169";"-48.63035917";"SR-SC";"DEL8/4";"UOP03/SC"
185182;2019-01-14;"segunda-feira";"10:10:00";"SC";280;52,7;"GUARAMIRIM";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-26.47138776";"-48.97138059";"SR-SC";"DEL8/3";"UOP03/SC"
